Hand_Tracker1 5 (Data: ((-0.531735, 0.372633, 0.760528, 0.992139), (0.603827, 0.796476, 0.031929, 1.218969), (-0.593844, 0.476205, -0.648520, 1.002260), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.916472, 0.326245, -0.231610, -0.694308), (-0.121656, 0.778701, 0.615487, 0.495048), (0.381154, -0.535900, 0.753348, 0.357448), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.866080, 0.470834, -0.167989, -0.591079), (-0.245778, 0.693668, 0.677066, 0.483715), (0.435314, -0.545106, 0.716493, 0.340003), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
kbd_S_up 6 (Data: s; Id: -1; Window ptr: 0000000001F05750)
TUIO_CursorMove0 4 (Data: (0.613556, 0.806641, 0.019301, -0.763604); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.649658, 0.650543, 0.054743, 3.247425); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.341278, 0.642853, 0.096655, 5.146923); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999827, 0.017776, 0.005422, -0.053841), (-0.012712, 0.441330, 0.897255, 1.696423), (0.013556, -0.897169, 0.441479, 0.797161), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.381646, -0.665896, 0.641038, 0.256029), (-0.911779, 0.385026, -0.142876, 0.393362), (-0.151676, -0.639013, -0.754093, 0.333314), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.843584, 0.513687, -0.156500, -0.566381), (-0.278583, 0.667786, 0.690256, 0.477725), (0.459084, -0.538690, 0.706438, 0.338661), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.613556, 0.806641, 0.019301, -0.763604); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.649658, 0.650543, 0.054743, 3.247425); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.341278, 0.642853, 0.096655, 5.146923); Id: 2; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.613434, 0.806335, 0.020543, 0.077610); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.649261, 0.650940, 0.035066, -1.229797); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.341797, 0.643738, 0.064116, -2.033665); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.353607, 0.808228, 0.005395, 0.337175); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999765, 0.020277, 0.007681, -0.054169), (-0.015873, 0.443100, 0.896332, 1.697374), (0.014771, -0.896243, 0.443317, 0.798725), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999683, 0.023015, 0.010219, -0.057830), (-0.019351, 0.442426, 0.896596, 1.699033), (0.016114, -0.896510, 0.442731, 0.801791), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.349007, -0.686298, 0.638114, 0.240530), (-0.927000, 0.352638, -0.127742, 0.386276), (-0.137354, -0.636115, -0.759271, 0.331069), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.326963, -0.700516, 0.634328, 0.226299), (-0.936352, 0.330927, -0.117183, 0.380270), (-0.127828, -0.632269, -0.764131, 0.329002), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.821519, 0.549962, -0.150494, -0.543598), (-0.305261, 0.647153, 0.698577, 0.472113), (0.481584, -0.527954, 0.699530, 0.338209), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((-0.254035, 0.460818, -0.850361, -0.518858), (0.191590, -0.837805, -0.511249, 0.465128), (-0.948029, -0.292796, 0.124543, 0.340154), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.613373, 0.806305, 0.002877, 0.062309); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.647522, 0.651367, 0.065737, 0.876212); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.343018, 0.645386, 0.064754, -0.325563); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999657, 0.023519, 0.011557, -0.058437), (-0.020803, 0.444036, 0.895768, 1.700926), (0.015935, -0.895700, 0.444373, 0.803161), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999612, 0.025219, 0.011850, -0.059327), (-0.021880, 0.447070, 0.894232, 1.702718), (0.017254, -0.894144, 0.447448, 0.804088), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.307350, -0.710881, 0.632601, 0.213936), (-0.943294, 0.315223, -0.104071, 0.376194), (-0.125428, -0.628715, -0.767454, 0.327062), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.292999, -0.716758, 0.632779, 0.203011), (-0.947944, 0.304103, -0.094469, 0.372910), (-0.124719, -0.627518, -0.768548, 0.324648), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.777334, 0.604380, -0.174576, -0.504419), (-0.320274, 0.619054, 0.717075, 0.461343), (0.541458, -0.501495, 0.674779, 0.337706), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.783292, 0.603939, -0.147343, -0.490916), (-0.347130, 0.621550, 0.702265, 0.458788), (0.515707, -0.498932, 0.696501, 0.336231), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.613220, 0.806244, 0.010271, 0.462135); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.646698, 0.651581, 0.053201, -0.783492); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.343567, 0.646027, 0.052755, -0.749931); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999611, 0.025438, 0.011424, -0.059316), (-0.021693, 0.451968, 0.891771, 1.704000), (0.017522, -0.891672, 0.452344, 0.804119), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.282395, -0.719615, 0.634356, 0.193097), (-0.951025, 0.296671, -0.086821, 0.369792), (-0.125718, -0.627806, -0.768150, 0.322227), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.780125, 0.609186, -0.142470, -0.478017), (-0.351902, 0.615561, 0.705159, 0.454254), (0.517272, -0.499976, 0.694588, 0.334203), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.612976, 0.805908, 0.025943, 0.979460); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.345062, 0.647491, 0.130831, 4.879756); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999752, 0.020567, 0.008573, -0.054439), (-0.017093, 0.461074, 0.887197, 1.703959), (0.014294, -0.887124, 0.461311, 0.802793), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999578, 0.026823, 0.011124, -0.059191), (-0.022177, 0.457885, 0.888735, 1.707187), (0.018745, -0.888607, 0.458287, 0.805225), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.268394, -0.724193, 0.635224, 0.183655), (-0.954977, 0.286570, -0.076789, 0.366201), (-0.126426, -0.627234, -0.768501, 0.319538), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.248872, -0.732476, 0.633673, 0.174836), (-0.960042, 0.273023, -0.061459, 0.361777), (-0.127990, -0.623648, -0.771156, 0.317126), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.775929, 0.616892, -0.131824, -0.465917), (-0.360086, 0.604721, 0.710388, 0.448748), (0.517950, -0.503743, 0.691355, 0.331266), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.769696, 0.627632, -0.116820, -0.453849), (-0.370255, 0.587925, 0.719204, 0.441863), (0.520077, -0.510315, 0.684907, 0.327946), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.645203, 0.652222, 0.048889, -0.470586); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.345215, 0.647583, 0.011122, 0.695104); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999559, 0.027405, 0.011411, -0.059463), (-0.022742, 0.459863, 0.887699, 1.708630), (0.019080, -0.887567, 0.460284, 0.805711), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999570, 0.027071, 0.011255, -0.059435), (-0.022471, 0.460887, 0.887174, 1.710142), (0.018829, -0.887046, 0.461298, 0.806573), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.228869, -0.738686, 0.634005, 0.165410), (-0.965217, 0.256764, -0.049276, 0.355522), (-0.126390, -0.623230, -0.771758, 0.315259), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.220756, -0.742085, 0.632911, 0.158061), (-0.969240, 0.239316, -0.057469, 0.349352), (-0.108819, -0.626129, -0.772089, 0.312454), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.761014, 0.640831, -0.100960, -0.442438), (-0.382148, 0.568584, 0.728474, 0.434160), (0.524233, -0.515797, 0.677593, 0.324185), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.749630, 0.656671, -0.082693, -0.431550), (-0.397715, 0.546797, 0.736774, 0.425917), (0.529035, -0.519419, 0.671063, 0.320411), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.612793, 0.805786, 0.014008, 0.891697); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.345520, 0.647827, 0.024877, 0.875622); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.355560, 0.805786, 0.108020, 6.875995); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999537, 0.028433, 0.010875, -0.059990), (-0.022781, 0.461649, 0.886770, 1.711471), (0.020194, -0.886607, 0.462082, 0.807417), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.198636, -0.749170, 0.631892, 0.150462), (-0.973944, 0.222881, -0.041914, 0.343781), (-0.109436, -0.623753, -0.773922, 0.310203), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.737005, 0.672028, -0.072125, -0.421067), (-0.406309, 0.525798, 0.747295, 0.417831), (0.540126, -0.521455, 0.660567, 0.317001), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.345581, 0.647736, 0.007336, -1.169459); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999512, 0.029322, 0.010740, -0.060377), (-0.023078, 0.461923, 0.886620, 1.712628), (0.021036, -0.886435, 0.462374, 0.808180), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999556, 0.028232, 0.009535, -0.059979), (-0.021559, 0.464267, 0.885433, 1.712932), (0.020571, -0.885245, 0.464669, 0.808298), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.183114, -0.754514, 0.630220, 0.145268), (-0.977160, 0.210007, -0.032493, 0.339605), (-0.107835, -0.621776, -0.775736, 0.307574), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.187873, -0.750082, 0.634098, 0.141351), (-0.977191, 0.207817, -0.043697, 0.335760), (-0.099000, -0.627845, -0.772017, 0.304368), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.727889, 0.683265, -0.057684, -0.412470), (-0.416652, 0.507536, 0.754194, 0.410815), (0.544591, -0.524935, 0.654113, 0.313153), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.725702, 0.686222, -0.049564, -0.405925), (-0.422083, 0.500940, 0.755582, 0.405116), (0.543326, -0.527408, 0.653176, 0.309131), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611938, 0.804749, 0.084010, 5.250624); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.346680, 0.648407, 0.053982, 1.717746); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.356232, 0.804779, 0.053982, 2.014659); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999593, 0.027196, 0.008656, -0.059870), (-0.020302, 0.464383, 0.885402, 1.713899), (0.020059, -0.885217, 0.464746, 0.808730), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999649, 0.025437, 0.007443, -0.059096), (-0.018421, 0.464934, 0.885154, 1.714857), (0.019056, -0.884980, 0.465239, 0.809028), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.167336, -0.753833, 0.635401, 0.137653), (-0.979706, 0.199275, -0.021591, 0.333907), (-0.110344, -0.626119, -0.771881, 0.301531), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.178934, -0.744013, 0.643761, 0.136084), (-0.978619, 0.202045, -0.038498, 0.330659), (-0.101426, -0.636885, -0.764258, 0.298070), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.724547, 0.688367, -0.034391, -0.396704), (-0.431988, 0.492442, 0.755571, 0.398004), (0.537045, -0.532590, 0.654164, 0.301408), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611542, 0.803925, 0.060967, -1.536179); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.641510, 0.652435, 0.152601, 10.173431); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.348480, 0.649963, 0.158665, 6.978910); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.356903, 0.803192, 0.114873, 4.059422); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999668, 0.024747, 0.007174, -0.058915), (-0.017879, 0.465743, 0.884739, 1.715538), (0.018554, -0.884574, 0.466031, 0.809121), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.172800, -0.742173, 0.647549, 0.134143), (-0.979788, 0.196787, -0.035916, 0.329036), (-0.100774, -0.640667, -0.761177, 0.294835), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.723284, 0.690119, -0.024399, -0.392290), (-0.437202, 0.484990, 0.757390, 0.394346), (0.534523, -0.537141, 0.652507, 0.298450), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611481, 0.803833, 0.007136, -3.491151); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.641449, 0.652405, 0.004426, -9.609735); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.350586, 0.652161, 0.197372, 2.510288); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.357697, 0.800629, 0.174032, 3.836689); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999648, 0.025547, 0.007179, -0.059249), (-0.018278, 0.466767, 0.884192, 1.716179), (0.019237, -0.884011, 0.467070, 0.809202), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999631, 0.026248, 0.007053, -0.059808), (-0.018514, 0.467611, 0.883741, 1.717003), (0.019899, -0.883545, 0.467924, 0.809253), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.166816, -0.742409, 0.648846, 0.132585), (-0.981129, 0.190236, -0.034577, 0.327215), (-0.097764, -0.642370, -0.760133, 0.291657), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.166839, -0.735979, 0.656125, 0.130187), (-0.981512, 0.187282, -0.039503, 0.323632), (-0.093806, -0.650585, -0.753618, 0.289409), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.718350, 0.695490, -0.016342, -0.387379), (-0.443835, 0.476260, 0.759069, 0.390124), (0.535708, -0.538024, 0.650805, 0.296352), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.710687, 0.703454, -0.008715, -0.382301), (-0.451651, 0.465722, 0.760996, 0.385283), (0.539385, -0.536894, 0.648698, 0.294929), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611420, 0.803619, 0.006434, -0.095369); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.350861, 0.652435, 0.025895, 1.726335); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999617, 0.026812, 0.006858, -0.060174), (-0.018622, 0.468372, 0.883335, 1.717981), (0.020472, -0.883125, 0.468691, 0.809377), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999602, 0.027233, 0.007365, -0.060511), (-0.019289, 0.469269, 0.882845, 1.718607), (0.020587, -0.882636, 0.469607, 0.809349), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.151346, -0.739018, 0.656465, 0.127734), (-0.983696, 0.177868, -0.026553, 0.322155), (-0.097141, -0.649781, -0.753889, 0.287581), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.144895, -0.740199, 0.656591, 0.126358), (-0.984847, 0.171802, -0.023656, 0.320758), (-0.095294, -0.650069, -0.753876, 0.286046), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.703097, 0.711094, 0.001056, -0.377454), (-0.457813, 0.451527, 0.765853, 0.380704), (0.544116, -0.538952, 0.643015, 0.293889), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.696665, 0.717361, 0.007101, -0.373348), (-0.464357, 0.443371, 0.766677, 0.376608), (0.546836, -0.537415, 0.641993, 0.293131), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611389, 0.803528, 0.006032, -0.025132); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.641693, 0.652618, 0.020275, 1.267212); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.357849, 0.800171, 0.030158, 1.884864); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999634, 0.026276, 0.006406, -0.060217), (-0.018039, 0.471289, 0.881794, 1.718705), (0.020151, -0.881587, 0.471591, 0.808987), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.135225, -0.743034, 0.655450, 0.124604), (-0.986024, 0.165895, -0.015361, 0.319397), (-0.097322, -0.648366, -0.755083, 0.285163), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.693714, 0.720087, 0.015354, -0.369629), (-0.469002, 0.435441, 0.768393, 0.373029), (0.546624, -0.540246, 0.639794, 0.292688), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.611237, 0.802979, 0.035632, 1.850040); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.350891, 0.652496, 0.004265, 0.266560); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.357880, 0.800110, 0.004265, -1.618304); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999645, 0.025903, 0.006288, -0.060502), (-0.017767, 0.471621, 0.881622, 1.719090), (0.019871, -0.881421, 0.471914, 0.809014), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999666, 0.025132, 0.006080, -0.060757), (-0.017217, 0.471529, 0.881683, 1.719374), (0.019291, -0.881492, 0.471804, 0.809045), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.166415, -0.732482, 0.660133, 0.125330), (-0.983298, 0.173306, -0.055583, 0.317267), (-0.073692, -0.658358, -0.749090, 0.285060), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.168441, -0.732462, 0.659642, 0.123116), (-0.983087, 0.173635, -0.058230, 0.315162), (-0.071886, -0.658294, -0.749321, 0.285170), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.688739, 0.724767, 0.018754, -0.366167), (-0.474148, 0.430708, 0.767902, 0.370041), (0.548473, -0.537776, 0.640293, 0.292732), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.683164, 0.729814, 0.025660, -0.362794), (-0.479554, 0.421847, 0.769463, 0.366832), (0.550740, -0.537975, 0.638176, 0.293194), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.351715, 0.652374, 0.030518, -1.059016); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.358093, 0.799896, 0.017263, 0.969232); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999702, 0.023731, 0.005780, -0.060718), (-0.016296, 0.471771, 0.881571, 1.719348), (0.018194, -0.881402, 0.472017, 0.808860), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999732, 0.022283, 0.006262, -0.060946), (-0.016023, 0.471030, 0.881971, 1.719449), (0.016703, -0.881836, 0.471261, 0.808914), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.159211, -0.736731, 0.657176, 0.121407), (-0.984680, 0.166455, -0.051949, 0.313500), (-0.071117, -0.655379, -0.751945, 0.285282), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.150390, -0.742140, 0.653155, 0.119635), (-0.986182, 0.159053, -0.046347, 0.311902), (-0.069491, -0.651100, -0.755805, 0.285176), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.674111, 0.738068, 0.028793, -0.359265), (-0.486314, 0.414157, 0.769397, 0.363689), (0.555943, -0.532662, 0.638121, 0.294034), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.666423, 0.744939, 0.030769, -0.355932), (-0.490863, 0.407316, 0.770160, 0.360550), (0.561190, -0.528356, 0.637108, 0.295107), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
